"gastrointestinal_hemorrhage"	"random"	"1"	"gastrointestinal_hemorrhage"	"tolmetin"	"random"	"10"	0.513755719469696	0	7469.45103835635	0.00894143159123474	2.0208490833456e-05	0.286625921401691	0.844257819815036	0.398525350947499	0.0923993196093253	0.269521374110273	0.787528496400189	-1138142.63467113	-1145612.08570949	-7469.45103835617
"gastrointestinal_hemorrhage"	"random"	"1"	"gastrointestinal_hemorrhage"	"sulindac"	"random"	"10"	2.8711364400039e-10	0	7460.92584134528	0.0432687326181934	1.39744386822922e-05	0.988476181584414	6.17650435741104	6.55364017370594e-10	0.962344205885718	5.99441461069385	2.04219736220458e-09	-325472.740586125	-332933.66642747	-7460.92584134528
"gastrointestinal_hemorrhage"	"random"	"1"	"gastrointestinal_hemorrhage"	"sertraline"	"random"	"10"	9.15578641824618e-154	-245.184011353413	7215.85383014492	0.0305200477879817	2.94520753618152e-07	0.789666788311927	25.7667319008645	2.09344500090219e-146	0.770494119472739	25.0939932813819	5.78389241332373e-139	-488571.732467226	-495787.586297371	-7215.85383014492
"gastrointestinal_hemorrhage"	"random"	"1"	"gastrointestinal_hemorrhage"	"potassium_chloride"	"random"	"10"	8.58708171983598e-208	0	7143.43474956957	0.0405499974190315	2.39370163878057e-07	0.963726879207127	29.6329554695139	5.62422961260858e-193	0.954079046011336	29.1812653562211	3.35281177522685e-187	-464183.804503876	-471327.239253445	-7143.43474956957
"gastrointestinal_hemorrhage"	"random"	"1"	"gastrointestinal_hemorrhage"	"piroxicam"	"random"	"10"	3.35302384193506e-70	0	7381.81050632958	0.0773683662009821	9.85866421856723e-06	1.42356390135152	16.3770506728487	2.78945023771854e-60	1.42494999945064	16.3927764460311	2.15378410437273e-60	-500118.078665066	-507499.889171396	-7381.81050632958
"gastrointestinal_hemorrhage"	"random"	"1"	"gastrointestinal_hemorrhage"	"oxaprozin"	"random"	"10"	0.384530808122764	0	7473.46096667781	0.0162318261080063	1.18570280988276e-05	0.240226653597608	1.00147797758304	0.316595781814681	0.173568153841388	0.717471632462947	0.473083133972051	-572016.371088207	-579489.832054885	-7473.46096667787
"gastrointestinal_hemorrhage"	"random"	"1"	"gastrointestinal_hemorrhage"	"naproxen"	"random"	"10"	0	-951.305152541812	6489.57239136193	0.0621301400023174	2.22773186653738e-07	1.27820471297872	62.3929039049918	0	1.24076130808616	60.284354339148	0	-1172925.66495331	-1179415.23734467	-6489.57239136193
"gastrointestinal_hemorrhage"	"random"	"1"	"gastrointestinal_hemorrhage"	"nabumetone"	"random"	"10"	1.31401901014504e-16	0	7449.87743045861	0.0354509733501894	2.85984319160372e-06	0.867577541638515	8.09575851973865	5.69086166874734e-16	0.835061344659871	7.76167783685911	8.38130886720969e-15	-337632.069885214	-345081.947315673	-7449.87743045861
"gastrointestinal_hemorrhage"	"random"	"1"	"gastrointestinal_hemorrhage"	"meloxicam"	"random"	"10"	4.37419864692182e-197	-295.553213135572	7164.16069989873	0.042652819265042	7.24888724295428e-07	0.993277077639183	28.7852139085487	3.28498008887715e-182	0.974701467633069	28.2039586897729	5.22911205523531e-175	-549887.914558056	-557052.075257955	-7164.16069989873
"gastrointestinal_hemorrhage"	"random"	"1"	"gastrointestinal_hemorrhage"	"mefenamate"	"random"	"10"	0.0802423683632491	0	7475.05051132495	0.048871227800845	6.34977271224764e-05	0.939295186725562	2.02903202352855	0.0424550286854004	0.942785974031527	2.03656803736772	0.0416933485254066	-356924.788707134	-364399.839218459	-7475.05051132495
"gastrointestinal_hemorrhage"	"random"	"1"	"gastrointestinal_hemorrhage"	"ketorolac"	"random"	"10"	4.65801007478304e-41	0	7415.84332854371	0.0542523065049321	8.35950817387122e-06	1.14456673339951	12.7855073954744	1.97569177344278e-37	1.14133839997324	12.7478764732406	3.20353047176395e-37	-497889.670102875	-505305.513431418	-7415.84332854371
"gastrointestinal_hemorrhage"	"random"	"1"	"gastrointestinal_hemorrhage"	"ketoprofen"	"random"	"10"	0.0172048958332344	0	7473.50455125043	0.0214301408137881	2.09144499372909e-05	0.587987788092203	2.50050712947127	0.0124015636818631	0.584989520820329	2.47814340034888	0.0132068053889419	-329147.129283737	-336620.633834987	-7473.50455125043
"gastrointestinal_hemorrhage"	"random"	"1"	"gastrointestinal_hemorrhage"	"indomethacin"	"random"	"10"	1.59524104539181e-189	0	7203.51353877538	0.0630087155607154	1.49176948326303e-06	1.2703391900885	27.5217996468914	9.63013245092836e-167	1.27041847943263	27.5224666294721	9.45473832107837e-167	-389888.122617293	-397091.636156068	-7203.51353877538
"gastrointestinal_hemorrhage"	"random"	"1"	"gastrointestinal_hemorrhage"	"ibuprofen"	"random"	"10"	0	-1316.49545040837	6153.13723873405	0.0394507080801058	1.50980957542128e-07	0.964089429811603	58.2686233969718	0	0.958671437647606	57.8890783597215	0	-669130.237988724	-675283.375227458	-6153.13723873405
"gastrointestinal_hemorrhage"	"random"	"1"	"gastrointestinal_hemorrhage"	"flurbiprofen"	"random"	"10"	0.00220448092703484	0	7471.44997752307	0.0538985599528062	6.2407144300252e-05	0.992706141163151	3.17471979551223	0.00149981254552935	0.994948217647934	3.1818263219254	0.0014634955134248	-561206.127304237	-568677.57728176	-7471.44997752307
"gastrointestinal_hemorrhage"	"random"	"1"	"gastrointestinal_hemorrhage"	"fluoxetine"	"random"	"10"	1.63271567411455e-53	0	7379.4009085382	0.0235345259301398	2.27401427631692e-07	0.649186920027549	15.1621254237876	6.2997228712556e-52	0.650455033837682	15.1756232302461	5.12882634175877e-52	-416758.036448081	-424137.437356619	-7379.4009085382
"gastrointestinal_hemorrhage"	"random"	"1"	"gastrointestinal_hemorrhage"	"etodolac"	"random"	"10"	8.04782283079903e-21	0	7442.86321749812	0.0366170243037314	2.48755675017981e-06	0.869706818587151	9.13921140392686	6.29093837002538e-20	0.871821428038736	9.16048952384093	5.16624238485647e-20	-392301.741769297	-399744.604986795	-7442.86321749812
"gastrointestinal_hemorrhage"	"random"	"1"	"gastrointestinal_hemorrhage"	"escitalopram"	"random"	"10"	1.97160662356188e-23	0	7431.6275429118	0.0345730072192812	2.9724032320671e-06	0.836394866139808	9.75082470755516	1.82975697765397e-22	0.819067471932936	9.5328634013331	1.53003643709769e-21	-591964.400724095	-599396.028267007	-7431.6275429118
"gastrointestinal_hemorrhage"	"random"	"1"	"gastrointestinal_hemorrhage"	"diflunisal"	"random"	"10"	1.05503163501691e-12	0	7461.67366550211	0.0934538464421927	5.39436619771336e-05	1.58386751712617	6.64459390254999	3.04054214033277e-11	1.58413142393458	6.64569983259053	3.01779714648537e-11	-310644.849045357	-318106.522710859	-7461.67366550211
"gastrointestinal_hemorrhage"	"random"	"1"	"gastrointestinal_hemorrhage"	"clopidogrel"	"random"	"10"	2.10299254333808e-53	0	7387.8252666145	0.041195134166188	2.68311310132794e-06	0.965416484458236	14.8514354605166	6.80947905625448e-50	0.978032818987085	14.9909668001126	8.41197620181451e-51	-514191.067803642	-521578.893070256	-7387.8252666145
"gastrointestinal_hemorrhage"	"random"	"1"	"gastrointestinal_hemorrhage"	"clindamycin"	"random"	"10"	8.74726465568453e-244	-223.884556481149	7188.68895404541	0.0347339158971094	5.50691140162545e-07	0.866935302984609	32.3500220219925	1.38633636269259e-229	0.619955966632778	22.4799455495684	6.52193013241973e-112	-1092789.19700391	-1099977.88595795	-7188.6889540453
"gastrointestinal_hemorrhage"	"random"	"1"	"gastrointestinal_hemorrhage"	"citalopram"	"random"	"10"	8.22818843187463e-82	-139.942731055722	7314.11628275242	0.0245751345652379	3.61952099930317e-07	0.672049347976465	18.8281072366736	4.44361327307763e-79	0.66203236645606	18.5295116103213	1.19365394039643e-76	-477289.41879029	-484603.535073043	-7314.11628275242
"gastrointestinal_hemorrhage"	"random"	"0"	"gastrointestinal_hemorrhage"	"zidovudine"	"random"	"10"	2.09580610205236e-05	0	7465.95405876986	0.0218411943150094	2.90431059633463e-06	0.592113502284709	4.28273660357247	1.8460865906554e-05	0.590832815881431	4.27240239359967	1.93378207627242e-05	-686710.11557232	-694176.06963109	-7465.95405876986
"gastrointestinal_hemorrhage"	"random"	"0"	"gastrointestinal_hemorrhage"	"vitamin_a"	"random"	"10"	5.22123348769006e-11	0	7460.51387885492	0.0399883226109353	6.54482907895745e-06	0.942616798536921	6.43612094216132	1.22565386742597e-10	0.943086200184393	6.43893894252044	1.20311582580359e-10	-319599.80061502	-327060.314493875	-7460.51387885492
"gastrointestinal_hemorrhage"	"random"	"0"	"gastrointestinal_hemorrhage"	"vitamin_a"	"random"	"10"	5.22123348769006e-11	0	7459.42576762568	0.0419281811573885	4.80521360668495e-06	0.942616798470254	6.4360984559572	1.22583535868985e-10	0.927506313324209	6.32333174500881	2.55982910806476e-10	-376077.092913644	-383536.51868127	-7459.42576762568
